      Wavelength  Flux
      microns     Jy
      9.77094      6.42249
      9.77583      6.53557
      9.78071      6.69251
      9.78561      6.79290
      9.79050      6.77589
      9.79540      6.68159
      9.80030      6.61294
      9.80520      6.55537
      9.81010      6.39026
      9.81501      6.12541
      9.81992      5.95248
      9.82483      6.09262
      9.82974      6.49276
      9.83466      6.87404
      9.83957      7.02021
      9.84450      6.95412
      9.84942      6.84247
      9.85435      6.82430
      9.85927      6.89966
      9.86421      6.89219
      9.86914      6.63998
      9.87407      6.14441
      9.87901      5.62292
      9.88395      5.25406
      9.88890      5.11359
      9.89384      5.24230
      9.89879      5.59406
      9.90374      6.00697
      9.90869      6.30210
      9.91365      6.43551
      9.91861      6.48365
      9.92357      6.47388
      9.92853      6.35890
      9.93350      6.18573
      9.93846      6.08903
      9.94343      6.10692
      9.94841      6.18133
      9.95338      6.21690
      9.95836      6.19190
      9.96334      6.17421
      9.96832      6.23817
      9.97331      6.36637
      9.97830      6.54625
      9.98329      6.78330
      9.98828      7.01264
      9.99328      7.09934
      9.99827      7.06357
      10.0033      7.03396
      10.0083      7.07601
      10.0133      7.15356
      10.0183      7.18773
      10.0233      7.20715
      10.0283      7.28403
      10.0333      7.40511
      10.0383      7.48205
      10.0434      7.52220
      10.0484      7.62861
      10.0534      7.79160
      10.0584      7.96876
      10.0635      8.07212
      10.0685      7.98413
      10.0735      7.67431
      10.0786      7.30203
      10.0836      7.07563
      10.0887      7.09247
      10.0937      7.30178
      10.0988      7.49928
      10.1038      7.55216
      10.1089      7.53597
      10.1139      7.54625
      10.1190      7.54218
      10.1240      7.43906
      10.1291      7.22699
      10.1342      7.00483
      10.1392      6.81108
      10.1443      6.68047
      10.1494      6.62985
      10.1545      6.73219
      10.1595      6.99819
      10.1646      7.30890
      10.1697      7.55176
      10.1748      7.72268
      10.1799      7.86875
      10.1850      8.00871
      10.1901      8.11805
      10.1952      8.20432
      10.2003      8.22072
      10.2054      8.08121
      10.2105      7.78830
      10.2156      7.48331
      10.2207      7.31291
      10.2258      7.28788
      10.2309      7.31613
      10.2360      7.33364
      10.2411      7.32952
      10.2463      7.40741
      10.2514      7.57989
      10.2565      7.75135
      10.2616      7.82533
      10.2668      7.79985
      10.2719      7.72829
      10.2770      7.65368
      10.2822      7.66680
      10.2873      7.81242
      10.2925      7.98426
      10.2976      8.00035
      10.3028      7.80555
      10.3079      7.49548
      10.3131      7.20472
      10.3182      7.02683
      10.3234      7.00932
      10.3286      7.18294
      10.3337      7.51902
      10.3389      7.88554
      10.3441      8.10891
      10.3492      8.08458
      10.3544      7.81395
      10.3596      7.47833
      10.3648      7.22841
      10.3700      7.13713
      10.3751      7.22589
      10.3803      7.42801
      10.3855      7.66717
      10.3907      7.86478
      10.3959      8.00213
      10.4011      8.02669
      10.4063      7.92910
      10.4115      7.80678
      10.4167      7.72096
      10.4219      7.60848
      10.4271      7.45956
      10.4324      7.35904
      10.4376      7.30332
      10.4428      7.26388
      10.4480      7.26061
      10.4532      7.38898
      10.4585      7.65674
      10.4637      7.98233
      10.4689      8.26041
      10.4742      8.30125
      10.4794      7.77414
      10.4847      7.71658
      10.4899      7.96806
      10.4951      7.88686
      10.5004      7.40968
      10.5056      8.20190
      10.5109      7.99197
      10.5162      8.02875
      10.5214      7.39915
      10.5267      8.15808
      10.5319      8.08165
      10.5372      7.53761
      10.5425      7.90167
      10.5477      7.86599
      10.5530      7.67120
      10.5583      7.58137
      10.5636      7.61558
      10.5689      7.71549
      10.5742      7.79760
      10.5794      7.87906
      10.5847      8.05031
      10.5900      8.31314
      10.5953      8.58971
      10.6006      8.76617
      10.6059      8.81234
      10.6112      8.73280
      10.6165      8.66895
      10.6218      8.69525
      10.6272      8.74988
      10.6325      8.64537
      10.6378      8.30510
      10.6431      7.89123
      10.6484      7.60759
      10.6538      7.59137
      10.6591      7.81521
      10.6644      8.13158
      10.6697      8.38717
      10.6751      8.41285
      10.6804      8.15604
      10.6858      7.81431
      10.6911      7.63833
      10.6965      7.66308
      10.7018      7.71183
      10.7072      7.67672
      10.7125      7.68252
      10.7179      7.90133
      10.7232      8.36479
      10.7286      8.87857
      10.7340      9.23945
      10.7393      9.31978
      10.7447      9.15142
      10.7501      8.85457
      10.7554      8.61951
      10.7608      8.56707
      10.7662      8.59929
      10.7716      8.60564
      10.7770      8.57637
      10.7824      8.66145
      10.7878      8.91690
      10.7932      9.28767
      10.7986      9.75549
      10.8040      10.2204
      10.8094      10.4650
      10.8148      10.3888
      10.8202      10.0656
      10.8256      9.64741
      10.8310      9.24256
      10.8364      8.96550
      10.8418      8.90826
      10.8473      9.01132
      10.8527      9.16203
      10.8581      9.26810
      10.8635      9.30415
      10.8690      9.31287
      10.8744      9.37747
      10.8799      9.52049
      10.8853      9.74301
      10.8907      10.0057
      10.8962      10.1962
      10.9016      10.1960
      10.9071      10.0471
      10.9125      9.87875
      10.9180      9.70540
      10.9235      9.44409
      10.9289      9.05667
      10.9344      8.65524
      10.9399      8.47731
      10.9453      8.74697
      10.9508      9.36742
      10.9563      9.95874
      10.9618      10.1600
      10.9672      9.95089
      10.9727      9.63851
      10.9782      9.53708
      10.9837      9.75063
      10.9892      10.1523
      10.9947      10.5741
      11.0002      10.9280
      11.0057      11.2119
      11.0112      11.4422
      11.0167      11.6214
      11.0222      11.7638
      11.0277      11.8464
      11.0332      11.8465
      11.0388      11.7346
      11.0443      11.5316
      11.0498      11.3208
      11.0553      11.1720
      11.0609      11.0881
      11.0664      11.1154
      11.0719      11.3011
      11.0775      11.5641
      11.0830      11.8305
      11.0885      12.0299
      11.0941      12.2065
      11.0996      12.3542
      11.1052      12.3661
      11.1107      12.1344
      11.1163      11.7702
      11.1219      11.5356
      11.1274      11.5593
      11.1330      11.6377
      11.1386      11.5501
      11.1441      11.3682
      11.1497      11.4008
      11.1553      11.7880
      11.1609      12.3133
      11.1664      12.7161
      11.1720      12.9075
      11.1776      12.9681
      11.1832      13.1540
      11.1888      13.7285
      11.1944      14.5862
      11.2000      15.3400
      11.2056      15.7579
      11.2112      15.9733
      11.2168      16.2241
      11.2224      16.6025
      11.2280      16.9659
      11.2336      17.1013
      11.2393      16.9434
      11.2449      16.6924
      11.2505      16.6116
      11.2561      16.8134
      11.2618      17.2580
      11.2674      17.8131
      11.2730      18.3044
      11.2787      18.5345
      11.2843      18.5585
      11.2899      18.5871
      11.2956      18.6936
      11.3012      18.5397
      11.3069      17.9410
      11.3125      17.2663
      11.3182      17.0604
      11.3239      17.3047
      11.3295      17.5179
      11.3352      17.3872
      11.3409      17.0478
      11.3465      16.7683
      11.3522      16.6914
      11.3579      16.6905
      11.3636      16.6023
      11.3693      16.3804
      11.3749      16.0748
      11.3806      15.8010
      11.3863      15.6988
      11.3920      15.7563
      11.3977      15.8303
      11.4034      15.7651
      11.4091      15.5489
      11.4148      15.2354
      11.4205      14.8683
      11.4262      14.5037
      11.4320      14.1682
      11.4377      13.8758
      11.4434      13.6121
      11.4491      13.4337
      11.4548      13.2797
      11.4606      13.0293
      11.4663      12.6640
      11.4720      12.4929
      11.4778      12.8965
      11.4835      13.7473
      11.4893      14.5069
      11.4950      14.7448
      11.5008      14.4062
      11.5065      13.7467
      11.5123      13.0848
      11.5180      12.8269
      11.5238      13.0550
      11.5295      13.4621
      11.5353      13.7478
      11.5411      13.7717
      11.5468      13.6238
      11.5526      13.4706
      11.5584      13.4285
      11.5642      13.4676
      11.5700      13.6354
      11.5758      14.0102
      11.5815      14.4074
      11.5873      14.5098
      11.5931      14.2740
      11.5989      13.9000
      11.6047      13.5475
      11.6105      13.1925
      11.6163      12.9439
      11.6221      13.0044
      11.6280      13.2532
      11.6338      13.3630
      11.6396      13.1590
      11.6454      12.7537
      11.6512      12.3251
      11.6571      11.9196
      11.6629      11.7079
      11.6687      11.8378
      11.6746      12.2097
      11.6804      12.4958
      11.6862      12.4546
      11.6921      12.2217
      11.6979      12.1226
      11.7038      12.3109
      11.7096      12.6413
      11.7155      12.8897
      11.7214      13.0282
      11.7272      13.1278
      11.7331      13.1546
      11.7390      13.1175
      11.7448      13.2921
      11.7507      14.0292
      11.7566      15.0950
      11.7625      15.7520
      11.7683      15.7527
      11.7742      15.4535
      11.7801      15.2707
      11.7860      15.2605
      11.7919      15.2786
      11.7978      15.1940
      11.8037      14.9329
      11.8096      14.5344
      11.8155      14.1084
      11.8214      13.8314
      11.8273      13.8032
      11.8332      13.8486
      11.8392      13.8226
      11.8451      13.8898
      11.8510      14.1131
      11.8569      14.2831
      11.8629      14.2026
      11.8688      13.9334
      11.8747      13.6981
      11.8807      13.6101
      11.8866      13.8416
      11.8926      14.3529
      11.8985      14.8181
      11.9045      14.8732
      11.9104      14.5876
      11.9164      14.2811
